id,name,rank,observations_count,ancestry
85771,Euconulidae,family,1403
48392,Membraniporidae,family,3519
340919,Assamiidae,family,301
1395929,Clathraceae,family,32725
48842,Echeneidae,family,2160
49361,Blephariceridae,family,296
245930,Arcellidae,family,1044
131331,Rhodymeniaceae,family,1782
245160,Pyrgodesmidae,family,294
85897,Milacidae,family,4179
175458,Phlyctidaceae,family,14822
857366,Megastigmidae,family,1089
1627,Cuculidae,family,161975
55803,Cirolanidae,family,853
67411,Gobiesocidae,family,6052
322379,Agriolimacidae,family,46714
56074,Callionymidae,family,3236
71325,Haematopodidae,family,72292
71420,Resedaceae,family,28313
196160,Candidae,family,575
199256,Metarbelidae,family,643
245356,Dixidae,family,334
373047,Hydrachnidae,family,329
503799,Faviidae,family,6921
52649,Sarraceniaceae,family,45753
56490,Cephaloziaceae,family,3580
1108899,Anamidae,family,759
71068,Potamidae,family,9273
373166,Smarididae,family,215
43744,Bathyergidae,family,1358
153717,Liocranidae,family,3089
54703,Sphagnaceae,family,58789
71322,Estrildidae,family,79446
56456,Pallaviciniaceae,family,2559
47297,Palinuridae,family,13477
62609,Labrisomidae,family,3648
174507,Hybosoridae,family,1909
199258,Castniidae,family,5435
323023,Sebacinaceae,family,14791
559351,Podoscyphaceae,family,10162
53709,Astacidae,family,8677
245517,Processidae,family,637
57448,Cordulegastridae,family,14462
195702,Ophiotrichidae,family,6510
43280,Peramelidae,family,5726
51983,Carditidae,family,3857
63742,Gadidae,family,3360
182025,Thericleidae,family,1059
43341,Rhinocerotidae,family,8001
130964,Planariidae,family,777
178545,Megalopodidae,family,920
155351,Caseyidae,family,190
86088,Styloniscidae,family,313
196413,Oryidae,family,253
50578,Limidae,family,2560
349470,Meenoplidae,family,1207
122216,Pulicidae,family,1105
15726,Thamnophilidae,family,25920
67337,Nostocaceae,family,13802
84988,Pyramidellidae,family,1272
319116,Batrachospermaceae,family,297
56476,Lepidoziaceae,family,10646
117941,Chrysothricaceae,family,13047
335410,Cyclidiidae,family,280
50133,Dorididae,family,13355
117710,Pleurobrachiidae,family,2442
702137,Phiditiidae,family,479
974717,Steccherinaceae,family,10169
57465,Glaphyridae,family,2220
39699,Kinosternidae,family,30576
174800,Trypetheliaceae,family,2923
54574,Schizophyllaceae,family,70521
71487,Cunoniaceae,family,17388
123646,Entodontaceae,family,19698
245141,Trogiidae,family,1157
43443,Cercopithecidae,family,76546
49628,Holocentridae,family,11732
85570,Ambassidae,family,1145
357455,Pachygronthidae,family,2573
55878,Peniophoraceae,family,12541
67678,Gracilariaceae,family,2004
153780,Theridiosomatidae,family,1108
245385,Katiannidae,family,1556
428447,Chaetonotidae,family,752
85909,Mycetophagidae,family,3674
245355,Vermileonidae,family,400
51830,Marattiaceae,family,7284
71416,Molluginaceae,family,10590
51652,Corynidae,family,1855
320651,Vaginicolidae,family,544
47529,Ostraciidae,family,12671
82220,Hydrobiidae,family,1223
199814,Temnopleuridae,family,3051
564605,Trinchesiidae,family,6643
49027,Kermesidae,family,1167
52729,Leiognathidae,family,684
55942,Paxillaceae,family,19873
118728,Hymedesmiidae,family,1674
121883,Callidulidae,family,2275
123664,Scolopocryptopidae,family,8135
336045,Stygnidae,family,472
41574,Viverridae,family,8688
83707,Eleotridae,family,4656
335418,Chilodonellidae,family,208
71339,Motacillidae,family,274069
117606,Nephtyidae,family,815
153826,Nesticidae,family,731
172828,Sericostomatidae,family,653
325536,Aeolosomatidae,family,337
989731,Janolidae,family,5096
4730,Ciconiidae,family,109952
172533,Galumnidae,family,194
326110,Limulidae,family,17527
368108,Rathouisiidae,family,528
47264,Sphyraenidae,family,9830
57647,Oonopidae,family,684
121526,Mydidae,family,8667
173638,Epermeniidae,family,1553
63416,Priacanthidae,family,2519
635800,Tanaupodidae,family,156
49464,Melanthiaceae,family,336044
173236,Caliscelidae,family,1050
194016,Maldanidae,family,289
56439,Aneuraceae,family,3743
129925,Hipponicidae,family,1413
203656,Surirellaceae,family,1056
1097044,Hoplocoryphidae,family,633
1255626,Mesembrinellidae,family,207
42743,Pseudocheiridae,family,9913
64647,Ischyroceridae,family,458
71377,Atelidae,family,26213
85752,Ellobiidae,family,3288
177236,Lyonetiidae,family,2761
203797,Hydractiniidae,family,800
447992,Ommexechidae,family,723
41546,Balaenopteridae,family,25959
48426,Gomphidiaceae,family,15877
53019,Ricciaceae,family,12880
85876,Loricariidae,family,8243
125772,Rhytismataceae,family,19926
173193,Haliplidae,family,2305
48037,Strongylocentrotidae,family,21117
55708,Marchantiaceae,family,23449
245296,Triphoridae,family,701
67418,Lessoniaceae,family,13029
133871,Polyxenidae,family,2727
176052,Veretillidae,family,913
203411,Canacidae,family,283
846053,Zapodidae,family,2004
30667,Viperidae,family,216448
51374,Batrachoididae,family,4435
51506,Fragilariaceae,family,1173
71318,Dicruridae,family,34855
85711,Crangonyctidae,family,1799
86127,Urocyclidae,family,1659
245091,Siphonophoridae,family,170
416534,Fayodiaceae,family,1836
791866,Aspergillaceae,family,4245
85757,Enidae,family,5199
85797,Gripopterygidae,family,969
85948,Orthalicidae,family,5712
178895,Nicoletiidae,family,829
372991,Conoesucidae,family,585
1416130,Dorosomatidae,family,7313
118075,Phanerochaetaceae,family,21972
791906,Chlorociboriaceae,family,16395
47765,Serranidae,family,12989
67532,Pythonidae,family,17605
67558,Cucumariidae,family,9004
149027,Euschmidtiidae,family,232
245155,Aeolothripidae,family,1954
434535,Mecistocephalidae,family,595
791888,Tephromelataceae,family,2826
1097050,Chroicopteridae,family,874
2122,Momotidae,family,26638
42231,Camelidae,family,16462
56468,Jungermanniaceae,family,839
71477,Chrysobalanaceae,family,12244
85669,Cerastidae,family,842
156432,Leskeaceae,family,1210
173889,Glyphipterigidae,family,7234
175087,Cudoniaceae,family,3091
336018,Dinidoridae,family,4295
5438,Bucerotidae,family,27383
51992,Mitridae,family,3135
55116,Entomophthoraceae,family,8701
64690,Tectariaceae,family,9208
118781,Irciniidae,family,3563
174137,Curtonotidae,family,311
773604,Carcinidae,family,27640
171747,Hirudinidae,family,2291
38950,Tropiduridae,family,23413
49018,Zonitidae,family,2159
63687,Embiotocidae,family,5211
85641,Bothidae,family,4609
117792,Liagoraceae,family,1156
131709,Dysideidae,family,1286
133899,Austrochilidae,family,201
42981,Phascolarctidae,family,23020
47542,Istiophoridae,family,874
56052,Polyclinidae,family,6584
343826,Xyelidae,family,724
49825,Acipenseridae,family,2880
129281,Ripipterygidae,family,1481
174676,Monoblastiaceae,family,456
3784,Sulidae,family,39125
173582,Eriocraniidae,family,1887
321542,Caligidae,family,300
1303614,Xenocyprididae,family,6448
130844,Byturidae,family,7002
209572,Sapygidae,family,2067
54330,Tropaeolaceae,family,37585
86071,Siphonariidae,family,6089
121190,Calappidae,family,2255
703094,Gordiidae,family,596
1032312,Leucobryaceae,family,35597
3806,Spheniscidae,family,25239
118063,Schizoporaceae,family,4235
245092,Scolopendrellidae,family,143
246171,Scolodontidae,family,292
67773,Colchicaceae,family,81422
155594,Sematophyllaceae,family,3909
849029,Thoridae,family,6340
1415510,Postiaceae,family,8584
176640,Ochodaeidae,family,374
245111,Cryptodesmidae,family,271
1151238,Gymnosporangiaceae,family,26317
12015,Laniidae,family,118207
56271,Didymiaceae,family,12060
56836,Oligotomidae,family,4404
128115,Callyspongiidae,family,3236
319318,Phylloxeridae,family,15494
974712,Cerrenaceae,family,23280
14221,Pipridae,family,10842
43001,Vombatidae,family,6168
49537,Campanulariidae,family,1109
56698,Stylochidae,family,286
128143,Cassiopeidae,family,3209
193890,Cerithiopsidae,family,601
503840,Catenicellidae,family,195
1097039,Nanomantidae,family,7448
34742,Gymnophthalmidae,family,6117
51488,Ammotheidae,family,371
64726,Pyxicephalidae,family,16024
71656,Velloziaceae,family,4120
153167,Chaetophoraceae,family,553
194009,Pectinariidae,family,428
119347,Nepidae,family,15043
130036,Chactidae,family,2697
860666,Halonoproctidae,family,4786
42427,Antilocapridae,family,15497
48417,Paralichthyidae,family,3642
48746,Acroporidae,family,19774
120292,Trochanteriidae,family,1631
123510,Psoraceae,family,6667
208366,Orbiniidae,family,201
801541,Cymatiidae,family,6258
154710,Cyaneidae,family,12151
207652,Ypsolophidae,family,7035
245000,Leucospidae,family,2996
245625,Rhizostomatidae,family,6288
342445,Chelonariidae,family,673
82156,Ptychopteridae,family,6373
117424,Icmadophilaceae,family,13509
155338,Cambalidae,family,1052
64732,Craugastoridae,family,11917
86068,Sillaginidae,family,1887
117818,Phyllophoraceae,family,6912
123675,Argasidae,family,470
49663,Platanaceae,family,119456
55150,Actinidiaceae,family,9950
71463,Calceolariaceae,family,13330
123680,Ochrolechiaceae,family,6140
155364,Xanthonychidae,family,23509
208371,Capitellidae,family,226
333919,Lamponidae,family,4244
23275,Hyperoliidae,family,12007
48815,Pinnotheridae,family,809
49176,Pimelodidae,family,2171
81618,Ascidiidae,family,2884
424793,Prosthiostomidae,family,600
71407,Basellaceae,family,9213
123887,Gomphonemataceae,family,1548
195177,Pilumnidae,family,2499
50376,Cymodoceaceae,family,2826
55207,Lethrinidae,family,7421
245093,Siphonotidae,family,371
1377523,Heliothripidae,family,326
32435,Leptotyphlopidae,family,4955
70234,Elaeocarpaceae,family,27661
513637,Zenarchopteridae,family,1480
1143900,Globipedidae,family,3136
47427,Ischnochitonidae,family,7600
123946,Plagiochilaceae,family,5381
177769,Noteridae,family,722
363624,Prionoceridae,family,2440
446767,Aphalaridae,family,26873
511382,Megamerinidae,family,218
1097048,Amelidae,family,10694
48600,Phytolaccaceae,family,135759
49200,Urolophidae,family,5595
61378,Stichaeidae,family,2934
120131,Gorgoniidae,family,7626
173345,Bothrideridae,family,469
173492,Eucinetidae,family,238
210217,Onuphidae,family,1552
339374,Morabidae,family,1282
353063,Niaceae,family,2804
47615,Echinometridae,family,15576
49808,Bullidae,family,3253
123463,Spondylidae,family,2931
128122,Inachidae,family,3392
131211,Polycitoridae,family,1430
203633,Oxytrichidae,family,596
25222,Myobatrachidae,family,10807
42146,Hippopotamidae,family,9766
85907,Mormyridae,family,680
117883,Pyrenulaceae,family,1712
131372,Peyssonneliaceae,family,672
7448,Certhiidae,family,51669
128108,Aplysinidae,family,6514
245341,Echiniscidae,family,166
337541,Solieriaceae,family,3308
466947,Daesiidae,family,982
20967,Upupidae,family,27776
47064,Bradypodidae,family,8149
63838,Pisolithaceae,family,16620
124504,Triviidae,family,2744
245087,Pauropodidae,family,139
39392,Varanidae,family,40721
67526,Diomedeidae,family,14521
69832,Mastigiidae,family,1235
117898,Rhizocarpaceae,family,16922
121752,Phidoloporidae,family,1168
144103,Hymenosomatidae,family,1583
814014,Andvakiidae,family,1303
67881,Ditrichaceae,family,15174
176700,Odontoceridae,family,856
195134,Euphausiidae,family,384
466616,Tettigometridae,family,903
64674,Dicksoniaceae,family,9898
67340,Gloeophyllaceae,family,29034
245297,Eulimidae,family,623
321513,Asterolecaniidae,family,222
1021377,Solenopeziaceae,family,443
85698,Clinidae,family,4913
85956,Pangasiidae,family,735
171735,Bolinopsidae,family,2500
176417,Artematopodidae,family,419
204824,Lacturidae,family,3679
245343,Macrobiotidae,family,217
319827,Psilidae,family,3375
323977,Rhagodidae,family,176
995116,Lobonemidae,family,154
85950,Osteoglossidae,family,909
119542,Pneumoridae,family,647
915653,Lepidostromataceae,family,392
1303607,Spratelloididae,family,336
54716,Typhulaceae,family,1213
64657,Salviniaceae,family,18293
49326,Fouquieriaceae,family,36588
51016,Clavulariidae,family,518
67315,Glyceridae,family,493
85721,Cynoglossidae,family,1333
86125,Turridae,family,272
200019,Stenopsocidae,family,5548
17354,Vireonidae,family,118648
52008,Immidae,family,1721
55129,Amorphoscelidae,family,884
58647,Fundulidae,family,15521
195355,Hyperiidae,family,376
464491,Kinnaridae,family,430
928287,Thiotrichaceae,family,311
47137,Plectreuridae,family,423
48359,Antrodiaetidae,family,4225
49118,Calycanthaceae,family,16213
49843,Aglajidae,family,7506
51849,Galeommatidae,family,241
63019,Sparassidaceae,family,11372
123882,Cymbellaceae,family,1231
245714,Colpodidae,family,171
47723,Stichopodidae,family,8539
49220,Anguillidae,family,8670
51268,Incurvariidae,family,2422
123885,Pleurosigmataceae,family,299
171686,Phyllophoridae,family,741
174606,Monotomidae,family,1129
49236,Clupeidae,family,1763
71618,Schisandraceae,family,6383
85600,Argyresthiidae,family,8556
176577,Hyaloscyphaceae,family,463
51985,Clavelinidae,family,4481
62590,Pteriidae,family,729
121684,Tetraclitidae,family,8390
144120,Argulidae,family,263
245219,Phthiracaridae,family,169
245247,Neoliodidae,family,152
370683,Hormuridae,family,3950
550512,Argiolestidae,family,9313
794036,Rhizopodaceae,family,1288
43084,Procaviidae,family,6750
50159,Myrmecophilidae,family,1508
84690,Osphronemidae,family,6463
130129,Trichogrammatidae,family,176
174589,Passandridae,family,712
345882,Mermithidae,family,134
532720,Nyssaceae,family,31373
49900,Pleurobranchidae,family,4640
71375,Liolaemidae,family,18058
85557,Achatinellidae,family,645
118108,Thelephoraceae,family,14371
172898,Leptohyphidae,family,208
174820,Hymeneliaceae,family,440
182813,Prasiolaceae,family,577
813910,Agnaridae,family,1723
51200,Hippolytidae,family,3183
86030,Psychrolutidae,family,18012
195030,Hesionidae,family,541
332916,Cystopteridaceae,family,47361
49363,Bittacidae,family,3055
52582,Parthenopidae,family,679
60585,Clathrinidae,family,1020
61443,Atypidae,family,3414
86048,Rhytididae,family,3415
132477,Arachnactidae,family,589
173269,Asteiidae,family,370
245116,Peripsocidae,family,653
453211,Oxycarenidae,family,7557
47531,Poritidae,family,12875
54732,Hubbardiidae,family,336
60546,Pocilloporidae,family,9338
60637,Podoceridae,family,246
1303604,Gaidropsaridae,family,585
51937,Droseraceae,family,103957
84709,Platydesmidae,family,177
86058,Schilbeidae,family,307
126707,Enterobacteriaceae,family,635
1377524,Panchaetothripidae,family,95
43795,Caviidae,family,18709
48779,Lepadidae,family,9201
53541,Ophiostomataceae,family,426
71635,Stylidiaceae,family,18571
85993,Platystictidae,family,1790
128119,Gorgonocephalidae,family,1425
131987,Salpingidae,family,930
245527,Ditomyiidae,family,248
432747,Biantidae,family,130
446867,Calliergonaceae,family,1310
2183,Meropidae,family,53807
86126,Uranoscopidae,family,1072
155646,Hormathiidae,family,1652
175583,Fuscideaceae,family,509
372481,Podoctidae,family,186
30403,Elapidae,family,49271
49301,Pempheridae,family,4487
50701,Assimineidae,family,564
121013,Spiraxidae,family,7585
203268,Perilampidae,family,1174
330264,Carsidaridae,family,342
460562,Aschiphasmatidae,family,765
44010,Erethizontidae,family,22916
47468,Onchidorididae,family,8787
48176,Sagartiidae,family,4340
49957,Toxopneustidae,family,8755
55453,Roccellaceae,family,2346
59739,Valoniaceae,family,2136
85773,Euphaeidae,family,9281
123254,Clavicipitaceae,family,4343
339332,Tabellariaceae,family,1691
52537,Virgulariidae,family,906
81638,Bugulidae,family,2134
86047,Rhyacophilidae,family,2445
121589,Volvocaceae,family,942
791189,Opegraphaceae,family,1314
141764,Elipsocidae,family,731
791908,Gelatinodiscaceae,family,14147
39588,Chelidae,family,14111
56545,Euscorpiidae,family,7079
84717,Paeromopodidae,family,1352
86034,Punctidae,family,1159
131284,Udoteaceae,family,1677
1362115,Hadruridae,family,2829
55807,Squillidae,family,951
64494,Synanceiidae,family,4099
71480,Connaraceae,family,1333
118204,Tapinellaceae,family,11102
122558,Epitoniidae,family,6245
128126,Aiptasiidae,family,3673
172592,Macrochelidae,family,132
183029,Astartidae,family,757
541370,Rickenellaceae,family,16355
1426986,Diparidae,family,247
42478,Chrysochloridae,family,571
85883,Marginellidae,family,1784
85949,Osmeridae,family,1200
128710,Dascillidae,family,1728
177315,Berothidae,family,1620
196176,Electridae,family,1481
245122,Pseudocaeciliidae,family,427
496251,Stentoridae,family,1271
559249,Emberizidae,family,113190
48158,Percidae,family,41078
53922,Loasaceae,family,46906
64684,Lygodiaceae,family,22732
64686,Onocleaceae,family,99900
67669,Gelidiaceae,family,2408
68784,Batillariidae,family,4569
129950,Pseudomelatomidae,family,727
245045,Acaridae,family,202
353087,Boletinellaceae,family,7450
504071,Semisulcospiridae,family,1304
47069,Dasypodidae,family,28348
64687,Davalliaceae,family,7220
118042,Cyphellaceae,family,12551
155032,Trichocomaceae,family,224
174593,Clambidae,family,198
176953,Momphidae,family,6590
330893,Discolomatidae,family,230
605208,Odontopygidae,family,101
171264,Bosminidae,family,243
245012,Olpiidae,family,119
245614,Flosculariidae,family,170
337090,Bacillidae,family,4224
48291,Oniscidae,family,23552
48775,Astraeaceae,family,13912
49688,Kyphosidae,family,7321
143630,Dyakiidae,family,1643
245165,Uropodidae,family,103
245413,Scleropactidae,family,195
373319,Thaumastocoridae,family,715
559263,Icteriidae,family,9473
53513,Synbranchidae,family,1593
62369,Menyanthaceae,family,24275
70248,Nothofagaceae,family,14225
71464,Calophyllaceae,family,6885
86075,Sphaerodactylidae,family,15248
156476,Hedwigiaceae,family,11461
174498,Cerylonidae,family,728
245372,Caponiidae,family,351
337281,Lumbrineridae,family,131
53286,Stichodactylidae,family,5761
60397,Triopsidae,family,1988
71389,Dasyproctidae,family,13771
85737,Diplodactylidae,family,10099
86118,Trochomorphidae,family,190
173239,Calamoceratidae,family,1098
198945,Hodotermitidae,family,1474
202567,Manaosbiidae,family,137
245592,Velutinidae,family,2129
348175,Laganidae,family,370
351075,Hydnangiaceae,family,71394
1122496,Frullaniaceae,family,17332
1180517,Omphalinaceae,family,15562
4628,Fregatidae,family,28956
21864,Mantellidae,family,5464
122124,Tineodidae,family,330
349868,Rhizobiaceae,family,9809
373250,Cryphonectriaceae,family,4347
418411,Lepidolaenaceae,family,261
781348,Labyrinthidae,family,528
68693,Kerriidae,family,489
71572,Moringaceae,family,8049
245353,Scenopinidae,family,849
1108914,Bemmeridae,family,198
52475,Plagusiidae,family,3249
245559,Phasianellidae,family,1791
246167,Mangeliidae,family,911
246206,Labidostommatidae,family,108
932929,Polleniidae,family,20841
7640,Cinclidae,family,18831
50658,Bursidae,family,1124
50874,Lamnidae,family,1754
85656,Canthocamptidae,family,271
128130,Cassidae,family,5224
208121,Chelisochidae,family,1148
57279,Simaroubaceae,family,77295
84418,Anostomidae,family,719
85940,Oleacinidae,family,121
118484,Chlamydomonadaceae,family,910
127716,Scorpionidae,family,6380
156136,Anastrophyllaceae,family,1871
199694,Phrynichidae,family,1007
7423,Bombycillidae,family,104152
153568,Titanoecidae,family,1465
245134,Amphipsocidae,family,1634
432754,Atemnidae,family,336
1359791,Anthiadidae,family,9038
31888,Anguidae,family,88621
50296,Gonodactylidae,family,472
55204,Alestidae,family,864
71661,Xyridaceae,family,11268
117604,Lineidae,family,924
173650,Micropterigidae,family,2874
358278,Rhagophthalmidae,family,135
373120,Periscelididae,family,200
779227,Disteniidae,family,1117
54192,Polynemidae,family,1360
55338,Fissidentaceae,family,14087
175303,Pilocarpaceae,family,1269
186860,Ampulicidae,family,2025
475299,Eubelidae,family,172
1255706,Coltriciaceae,family,16006
1275595,Choloepodidae,family,4947
49213,Plotosidae,family,3329
71496,Didiereaceae,family,14559
83944,Diopsidae,family,2547
85563,Agonidae,family,2051
117753,Suberitidae,family,1406
171962,Urocoptidae,family,358
176439,Epipyropidae,family,1306
245376,Nemastomatidae,family,2503
337539,Heteropterygidae,family,2484
504832,Meessiidae,family,365
71426,Tofieldiaceae,family,8553
71528,Haemodoraceae,family,18572
85001,Galaxiidae,family,2837
117912,Trapeliaceae,family,4043
121936,Helicopsychidae,family,545
197815,Isognomonidae,family,1384
245009,Laelapidae,family,134
43169,Ochotonidae,family,9640
43575,Hominidae,family,122260
48759,Nemopteridae,family,1585
55329,Ophioglossaceae,family,48335
57846,Sialidae,family,10262
71411,Gunneraceae,family,11771
71658,Vochysiaceae,family,2132
85692,Chondrinidae,family,1625
131337,Champiaceae,family,1502
171235,Arrhopalitidae,family,115
245529,Anisopodidae,family,7566
424718,Rossellidae,family,269
1529293,Xeromphalinaceae,family,22830
47465,Aeolidiidae,family,9566
47747,Equisetaceae,family,206401
50587,Solenidae,family,1092
71552,Lardizabalaceae,family,7170
121497,Phylliidae,family,1222
245159,Pygidicranidae,family,1375
801636,Margaritidae,family,1664
1152348,Ampycidae,family,118
1427000,Pirenidae,family,205
43585,Hylobatidae,family,2962
47184,Hippidae,family,12776
53499,Gelastocoridae,family,4740
64338,Erythroxylaceae,family,3198
71361,Recurvirostridae,family,136393
71637,Symplocaceae,family,12962
81978,Andrognathidae,family,2465
85891,Melanotaeniidae,family,1006
85988,Phyllodactylidae,family,33068
86113,Trichomycteridae,family,404
353178,Didymosphaeriaceae,family,489
473494,Cyproideidae,family,130
535013,Nomoclastidae,family,127
637740,Pisaniidae,family,2406
1416131,Alosidae,family,5989
20413,Tytonidae,family,17756
43815,Chinchillidae,family,2937
49793,Scyllaridae,family,1842
64220,Ogcocephalidae,family,663
185051,Architectonicidae,family,1391
245452,Stenothoidae,family,106
373315,Hyaloriaceae,family,8695
632493,Furcellariaceae,family,483
43909,Echimyidae,family,24660
47840,Cidaridae,family,2867
71345,Pachycephalidae,family,23539
71577,Nelumbonaceae,family,14673
71592,Pentaphylacaceae,family,10773
85716,Cucujidae,family,3430
117841,Ralfsiaceae,family,631
143551,Paratropididae,family,98
147033,Pallopteridae,family,2762
154635,Cryptopidae,family,3819
352610,Serpulaceae,family,3687
55155,Clavariadelphaceae,family,6077
62476,Rhizopogonaceae,family,3080
64661,Lindsaeaceae,family,9048
245597,Volutidae,family,4693
43237,Tachyglossidae,family,12259
70402,Pediciidae,family,3655
85621,Bagridae,family,872
85983,Pharidae,family,8993
132734,Hymenopodidae,family,12822
791564,Pezizellaceae,family,15760
22026,Limnodynastidae,family,18713
68613,Ceramiaceae,family,3365
71569,Monimiaceae,family,7928
71586,Paulowniaceae,family,28462
71587,Pedaliaceae,family,5456
84096,Siganidae,family,9706
117833,Scytosiphonaceae,family,7798
122722,Arthrosphaeridae,family,1124
202092,Dactylopiidae,family,5585
245149,Archipsocidae,family,79
245602,Pandeidae,family,590
345477,Stephanodiscaceae,family,496
1303617,Gobionidae,family,3204
71415,Martyniaceae,family,8992
71465,Calyceraceae,family,1068
85562,Agariciidae,family,6593
85699,Cobitidae,family,2760
86110,Triacanthidae,family,179
128646,Sematuridae,family,1738
172761,Brachycentridae,family,721
245375,Zalmoxidae,family,140
860668,Xenoctenidae,family,301
4619,Gaviidae,family,57996
55391,Muraenesocidae,family,274
71317,Dicaeidae,family,11643
81624,Corbulidae,family,442
117664,Upogebiidae,family,476
120352,Xylophagidae,family,2728
153160,Limnadiidae,family,154
245352,Pantophthalmidae,family,463
246218,Podocinidae,family,85
367180,Psechridae,family,1016
428586,Habrotrochidae,family,112
494535,Munididae,family,1338
14149,Petroicidae,family,32532
47890,Balsaminaceae,family,230214
48756,Glaucidae,family,1068
64663,Woodsiaceae,family,14282
85119,Discinaceae,family,25748
85768,Eublepharidae,family,9433
130521,Brissidae,family,759
171581,Striariidae,family,377
174981,Sphinctrinaceae,family,2343
176908,Mycteridae,family,699
245445,Serolidae,family,112
371090,Xiphydriidae,family,1110
41884,Hyaenidae,family,7243
47397,Lithodidae,family,2743
60610,Plumulariidae,family,564
85901,Mochokidae,family,627
117631,Psammobiidae,family,4793
175387,Bionectriaceae,family,1284
245115,Lachesillidae,family,738
245117,Oniscodesmidae,family,59
245299,Mesodesmatidae,family,2675
343428,Piesmatidae,family,522
354551,Trogulidae,family,727
475825,Dendrocoelidae,family,223
860664,Atracidae,family,848
48698,Hookeriaceae,family,2263
85722,Cyprididae,family,263
126920,Brachionidae,family,1035
130977,Pleidae,family,421
495267,Branchiobdellidae,family,83
533539,Tonicellidae,family,14713
1281786,Strabomantidae,family,22771
49298,Myliobatidae,family,5025
245389,Cyphoderidae,family,246
32080,Boidae,family,25366
51418,Trichiuridae,family,1066
62384,Podostemaceae,family,571
71364,Rhipiduridae,family,48369
71623,Siparunaceae,family,2078
85824,Hexathelidae,family,809
122156,Flabelligeridae,family,361
245560,Haliotidae,family,13286
245631,Olindiidae,family,868
846205,Callitrichidae,family,13522
1067020,Callichiridae,family,414
20716,Trogonidae,family,34635
41334,Emballonuridae,family,8529
41476,Eschrichtiidae,family,3468
47601,Albuneidae,family,373
56048,Achiridae,family,797
67854,Radulaceae,family,8930
85749,Edwardsiidae,family,548
244401,Parameciidae,family,1587
335412,Epistylididae,family,259
372976,Chathamiidae,family,186
564234,Cambalopsidae,family,264
791891,Leprocaulaceae,family,511
47249,Fistulariidae,family,4942
56695,Planoceridae,family,453
60266,Juncaginaceae,family,11919
70102,Dentaliidae,family,580
71390,Galagidae,family,1336
71456,Bixaceae,family,11290
132262,Ellisellidae,family,607
171569,Trachelipodidae,family,12878
177751,Hydrometridae,family,2467
245043,Cunaxidae,family,64
373124,Philorheithridae,family,139
506547,Anamorphidae,family,147
52819,Erythrinidae,family,1172
56367,Phalangodidae,family,600
123605,Potamanthidae,family,852
311561,Synuraceae,family,550
768625,Difflugiidae,family,209
1151067,Entypesidae,family,76
41437,Phocoenidae,family,8879
47318,Chaetodontidae,family,56584
47666,Echinasteridae,family,13648
49438,Centropomidae,family,1875
51095,Nemipteridae,family,6258
56676,Ophiodermatidae,family,2747
71410,Crossosomataceae,family,1817
71424,Staphyleaceae,family,17824
85910,Myctophidae,family,211
86083,Streptaxidae,family,483
148208,Goeridae,family,408
171412,Sphaeriodesmidae,family,63
513686,Nemacheilidae,family,1594
974750,Panaceae,family,14512
46314,Trichechidae,family,7425
71343,Oriolidae,family,31306
71603,Picramniaceae,family,1133
85709,Congridae,family,3493
86099,Terapontidae,family,2947
123768,Janiridae,family,367
245123,Hemipsocidae,family,140
368091,Dorippidae,family,242
526270,Tithaeidae,family,57
1426993,Lyciscidae,family,448
1443236,Amaurochaetaceae,family,4764
20523,Struthionidae,family,9279
32347,Uropeltidae,family,646
43838,Dipodidae,family,344
48238,Astropectinidae,family,4763
71303,Campephagidae,family,25245
71639,Talinaceae,family,11142
172073,Rissoidae,family,1167
173920,Biphyllidae,family,198
208542,Tenuipalpidae,family,81
372490,Rhabditidae,family,99
446663,Heteragrionidae,family,1146
47237,Pomacanthidae,family,21802
85743,Doradidae,family,510
121791,Rhynchocinetidae,family,1454
171566,Lumbriculidae,family,131
203288,Neelidae,family,125
207611,Pucciniastraceae,family,3510
245029,Limnesiidae,family,97
245461,Halacaridae,family,51
347845,Nycteribiidae,family,113
48212,Clethraceae,family,21071
49607,Molidae,family,3068
53880,Ephedraceae,family,32628
82274,Halimedaceae,family,2742
85637,Bithyniidae,family,1262
85676,Channidae,family,4824
85701,Cochlicopidae,family,4087
126394,Stomolophidae,family,7024
131689,Ancorinidae,family,614
327993,Pleosporaceae,family,1252
857858,Stolotermitidae,family,415
1124024,Aongstroemiaceae,family,760
42153,Giraffidae,family,16988
49032,Liparidae,family,1109
56256,Ceratiomyxaceae,family,20109
71557,Loganiaceae,family,21366
83316,Ommastrephidae,family,458
86086,Strophocheilidae,family,2966
128829,Menippidae,family,2377
131739,Tetillidae,family,538
171317,Macrosternodesmidae,family,1607
195348,Cryptochiridae,family,162
209776,Eulichadidae,family,329
210281,Parechinidae,family,5840
338147,Sididae,family,158
373002,Cymidae,family,960
955929,Monomachidae,family,220
1032183,Gastromyzontidae,family,1036
1219755,Cochlostomatidae,family,832
27882,Caeciliidae,family,390
39886,Geoemydidae,family,18144
43399,Cebidae,family,20682
48146,Gnathiidae,family,126
48828,Tritoniidae,family,4545
51283,Emplectonematidae,family,268
55254,Porellaceae,family,11799
124755,Endromidae,family,1816
200984,Locustellidae,family,9867
245290,Gryphaeidae,family,441
359475,Mesopsocidae,family,976
373090,Notonemouridae,family,139
570831,Cocceupodidae,family,1897
1182194,Actinophryidae,family,314
50920,Caulerpaceae,family,7188
